user_id,sleep_date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,SleepEfficiency,activity_date,TotalSteps,TotalDistance,Calories,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalActiveMinutes,ActiveMinutesShare,CaloriesPerStep,VeryActiveShare,UserMeanSleepEfficiency,SleepEfficiencyDeviation
4319703577,2016-05-07,1,507,530,0.9566037735849056,2016-05-06,7937,5.32999992370605,2158,3,28,279,586,310,0.34598214285714285,0.27189114274914955,0.00967741935483871,0.9474974886759653,0.009106284908940276
4319703577,2016-05-08,1,602,638,0.9435736677115988,2016-05-07,3672,2.46000003814697,1792,0,0,153,603,153,0.20238095238095238,0.4880174291938998,0.0,0.9474974886759653,-0.003923820964366498
4319703577,2016-05-09,1,535,565,0.9469026548672568,2016-05-08,10378,6.96000003814697,2345,2,14,374,490,390,0.4431818181818182,0.22595875891308537,0.005128205128205128,0.9474974886759653,-0.0005948338087085059
4319703577,2016-05-10,1,487,517,0.941972920696325,2016-05-09,9487,6.36999988555908,2260,3,12,329,555,344,0.38264738598442716,0.23822072309476125,0.00872093023255814,0.9474974886759653,-0.0055245679796402936
4319703577,2016-05-11,1,529,558,0.9480286738351256,2016-05-10,9129,6.13000011444092,2232,3,18,311,574,332,0.36644591611479027,0.24449556358856392,0.009036144578313253,0.9474974886759653,0.0005311851591602856
4319703577,2016-05-12,1,302,321,0.940809968847352,2016-05-11,17,0.0099999997764825,257,0,0,2,0,2,1.0,15.117647058823529,0.0,0.9474974886759653,-0.006687519828613264
4388161847,2016-04-15,1,499,526,0.9486692015209124,2016-04-14,8758,6.73000001907349,3066,0,0,299,837,299,0.2632042253521127,0.35007992692395523,0.0,0.9474141307470335,0.0012550707738788747
4388161847,2016-04-16,2,426,448,0.9508928571428572,2016-04-15,6580,5.05999994277954,3073,6,9,253,609,268,0.3055872291904219,0.46702127659574466,0.022388059701492536,0.9474141307470335,0.0034787263958236947
4388161847,2016-04-17,2,619,641,0.9656786271450858,2016-04-16,4660,3.57999992370605,2572,0,0,201,721,201,0.21800433839479394,0.551931330472103,0.0,0.9474141307470335,0.018264496398052277
4388161847,2016-04-18,1,99,104,0.9519230769230768,2016-04-17,11009,9.10000038146973,3274,27,8,239,1017,274,0.21223857474825716,0.29739304205649925,0.09854014598540146,0.9474141307470335,0.004508946176043249
4388161847,2016-04-19,1,329,338,0.9733727810650888,2016-04-18,10181,7.82999992370605,3015,20,16,249,704,285,0.28816986855409504,0.29613986838228074,0.07017543859649122,0.9474141307470335,0.025958650318055332
4388161847,2016-04-20,1,421,451,0.933481152993348,2016-04-19,10553,8.11999988555908,3083,19,42,228,696,289,0.2934010152284264,0.29214441391073626,0.0657439446366782,0.9474141307470335,-0.013932977753685516
4388161847,2016-04-21,1,442,458,0.965065502183406,2016-04-20,10055,7.73000001907349,3069,7,12,272,853,291,0.2543706293706294,0.30522128294380907,0.024054982817869417,0.9474141307470335,0.01765137143637252
4388161847,2016-04-22,1,82,85,0.9647058823529412,2016-04-21,12139,9.34000015258789,3544,77,25,220,945,322,0.2541436464088398,0.2919515610841091,0.2391304347826087,0.9474141307470335,0.01729175160590768
4388161847,2016-04-23,1,478,501,0.9540918163672656,2016-04-22,13236,10.1800003051758,3306,58,5,215,749,278,0.27069133398247325,0.2497733454215775,0.20863309352517986,0.9474141307470335,0.006677685620232077
4388161847,2016-04-24,3,552,595,0.9277310924369748,2016-04-23,10243,7.88000011444092,2885,14,8,239,584,261,0.3088757396449704,0.28165576491262323,0.05363984674329502,0.9474141307470335,-0.019683038310058687
4388161847,2016-04-26,1,319,346,0.9219653179190752,2016-04-25,9461,7.28000020980835,2929,14,23,224,673,261,0.27944325481798715,0.3095867244477328,0.05363984674329502,0.9474141307470335,-0.0254488128279583
4388161847,2016-04-27,1,439,500,0.878,2016-04-26,11193,8.60999965667725,3074,11,48,241,684,300,0.3048780487804878,0.27463593317251855,0.03666666666666667,0.9474141307470335,-0.06941413074703351
4388161847,2016-04-28,1,428,458,0.9344978165938864,2016-04-27,10074,7.75,2969,19,9,234,878,262,0.22982456140350876,0.294719078816756,0.07251908396946564,0.9474141307470335,-0.01291631415314709
4388161847,2016-04-30,2,409,430,0.9511627906976744,2016-04-29,12533,9.64000034332275,3283,14,43,300,537,357,0.39932885906040266,0.26194845607595946,0.0392156862745098,0.9474141307470335,0.003748659950640887
4388161847,2016-05-01,1,547,597,0.916247906197655,2016-04-30,10255,7.8899998664856,2926,12,15,241,579,268,0.31641086186540734,0.28532423208191127,0.04477611940298507,0.9474141307470335,-0.031166224549378563
4388161847,2016-05-02,2,368,376,0.9787234042553192,2016-05-01,10096,8.39999961853027,3147,33,4,204,935,241,0.20493197278911565,0.31170760697305866,0.13692946058091288,0.9474141307470335,0.03130927350828572
4388161847,2016-05-04,1,390,414,0.9420289855072465,2016-05-03,12375,9.52000045776367,3162,35,21,251,632,307,0.32694355697550587,0.25551515151515153,0.11400651465798045,0.9474141307470335,-0.005385145239787059
4388161847,2016-05-05,1,471,495,0.9515151515151516,2016-05-04,9603,7.38000011444092,2899,12,39,199,896,250,0.2181500872600349,0.30188482765802355,0.048,0.9474141307470335,0.004101020768118135
4388161847,2016-05-05,1,471,495,0.9515151515151516,2016-05-04,9603,7.38000011444092,2899,12,39,199,896,250,0.2181500872600349,0.30188482765802355,0.048,0.9474141307470335,0.004101020768118135
4388161847,2016-05-07,1,472,496,0.9516129032258064,2016-05-06,22770,17.5400009155273,4022,120,56,260,508,436,0.461864406779661,0.17663592446201143,0.27522935779816515,0.9474141307470335,0.004198772478772872
4388161847,2016-05-08,2,529,541,0.977818853974122,2016-05-07,17298,14.3800001144409,3934,107,38,178,576,323,0.3592880978865406,0.22742513585385593,0.33126934984520123,0.9474141307470335,0.030404723227088537
4388161847,2016-05-09,1,62,65,0.953846153846154,2016-05-08,10218,7.8600001335144,3013,6,19,258,1020,283,0.21719109746738297,0.2948717948717949,0.02120141342756184,0.9474141307470335,0.0064320230991204985
4388161847,2016-05-10,1,354,375,0.944,2016-05-09,10299,7.92000007629395,3061,13,14,267,648,294,0.31210191082802546,0.29721332168171666,0.04421768707482993,0.9474141307470335,-0.0034141307470335613
4388161847,2016-05-11,1,469,494,0.9493927125506072,2016-05-10,10201,7.84000015258789,2954,8,18,256,858,282,0.24736842105263157,0.2895794529948044,0.028368794326241134,0.9474141307470335,0.001978581803573687
4445114986,2016-04-12,2,429,457,0.9387308533916848,2016-04-11,3276,2.20000004768372,2113,0,0,196,787,196,0.19938962360122076,0.644993894993895,0.0,0.9253888737881236,0.013341979603561205
4445114986,2016-04-13,2,370,406,0.9113300492610836,2016-04-12,2961,1.99000000953674,2095,0,0,194,840,194,0.18762088974854932,0.707531239446133,0.0,0.9253888737881236,-0.014058824527039993
4445114986,2016-04-14,1,441,492,0.8963414634146342,2016-04-13,3974,2.67000007629395,2194,0,0,231,717,231,0.24367088607594936,0.5520885757423251,0.0,0.9253888737881236,-0.029047410373489457
4445114986,2016-04-15,2,337,379,0.8891820580474934,2016-04-14,7198,4.82999992370605,2496,0,0,350,711,350,0.3298774740810556,0.3467629897193665,0.0,0.9253888737881236,-0.03620681574063023
4445114986,2016-04-16,1,462,499,0.9258517034068136,2016-04-15,3945,2.65000009536743,2180,0,0,225,716,225,0.23910733262486716,0.5525982256020279,0.0,0.9253888737881236,0.00046282961868993056
4445114986,2016-04-17,1,98,107,0.9158878504672896,2016-04-16,2268,1.51999998092651,1933,0,0,114,1219,114,0.08552138034508627,0.8522927689594356,0.0,0.9253888737881236,-0.009501023320834023
4445114986,2016-04-19,2,388,424,0.9150943396226416,2016-04-18,2064,1.38999998569489,1954,0,0,121,895,121,0.11909448818897637,0.9467054263565892,0.0,0.9253888737881236,-0.010294534165481983
4445114986,2016-04-20,1,439,462,0.9502164502164502,2016-04-19,2072,1.38999998569489,1974,0,0,137,841,137,0.14008179959100203,0.9527027027027027,0.0,0.9253888737881236,0.02482757642832656
4445114986,2016-04-21,1,436,469,0.929637526652452,2016-04-20,3809,2.55999994277954,2150,0,0,215,756,215,0.22142121524201855,0.5644526122341822,0.0,0.9253888737881236,0.004248652864328406
4445114986,2016-04-22,1,388,417,0.9304556354916068,2016-04-21,6831,4.57999992370605,2432,0,0,317,706,317,0.3098729227761486,0.35602400819792124,0.0,0.9253888737881236,0.005066761703483191
4445114986,2016-04-25,1,328,345,0.9507246376811594,2016-04-24,3385,2.26999998092651,2070,0,0,179,916,179,0.1634703196347032,0.6115214180206795,0.0,0.9253888737881236,0.025335763893035823
4445114986,2016-04-26,2,353,391,0.9028132992327366,2016-04-25,6326,4.40999984741211,2291,29,1,180,839,210,0.2001906577693041,0.3621561808409738,0.1380952380952381,0.9253888737881236,-0.022575574555387057
4445114986,2016-04-27,1,332,374,0.8877005347593583,2016-04-26,7243,5.03000020980835,2361,32,1,194,839,227,0.2129455909943715,0.32596990197432,0.14096916299559473,0.9253888737881236,-0.03768833902876534
4445114986,2016-04-28,1,419,442,0.9479638009049772,2016-04-27,4493,3.00999999046326,2203,0,0,236,762,236,0.23647294589178355,0.49031827286890717,0.0,0.9253888737881236,0.022574927116853605
4445114986,2016-04-29,1,106,108,0.9814814814814816,2016-04-28,4676,3.14000010490417,2196,0,0,226,1106,226,0.16966966966966968,0.4696321642429427,0.0,0.9253888737881236,0.056092607693358
4445114986,2016-04-30,1,322,353,0.9121813031161472,2016-04-29,6222,4.17999982833862,2363,0,0,290,797,290,0.2667893284268629,0.3797814207650273,0.0,0.9253888737881236,-0.01320757067197642
4445114986,2016-05-01,2,439,459,0.9564270152505446,2016-04-30,5232,3.50999999046326,2246,0,0,240,741,240,0.24464831804281345,0.42928134556574926,0.0,0.9253888737881236,0.03103814146242101
4445114986,2016-05-02,1,502,542,0.92619926199262,2016-05-01,6910,4.75,2336,27,4,200,667,231,0.2572383073496659,0.33806078147612156,0.11688311688311688,0.9253888737881236,0.000810388204496415
4445114986,2016-05-03,2,417,450,0.9266666666666666,2016-05-02,7502,5.17999982833862,2421,30,2,233,725,265,0.2676767676767677,0.32271394294854705,0.11320754716981132,0.9253888737881236,0.001277792878543016
4445114986,2016-05-04,2,337,363,0.928374655647383,2016-05-03,2923,1.96000003814697,2070,0,0,180,897,180,0.1671309192200557,0.708176530961341,0.0,0.9253888737881236,0.002985781859259351
4445114986,2016-05-05,2,462,513,0.9005847953216374,2016-05-04,3800,2.54999995231628,2120,2,6,185,734,193,0.20819848975188782,0.5578947368421052,0.010362694300518135,0.9253888737881236,-0.024804078466486246
4445114986,2016-05-06,2,374,402,0.9303482587064676,2016-05-05,4514,3.02999997138977,2211,0,0,229,809,229,0.220616570327553,0.4898094816127603,0.0,0.9253888737881236,0.004959384918344023
4445114986,2016-05-07,2,401,436,0.9197247706422018,2016-05-06,5183,3.58999991416931,2123,26,4,108,866,138,0.13745019920318724,0.4096083349411538,0.18840579710144928,0.9253888737881236,-0.005664103145921806
4445114986,2016-05-08,1,361,391,0.9232736572890026,2016-05-07,7303,4.90000009536743,2423,0,8,308,733,316,0.30123927550047663,0.33178145967410655,0.0,0.9253888737881236,-0.002115216499121053
4445114986,2016-05-09,1,457,533,0.8574108818011257,2016-05-08,5275,3.53999996185303,2281,0,0,266,641,266,0.2932745314222712,0.4324170616113744,0.0,0.9253888737881236,-0.06797799198699794
4445114986,2016-05-10,1,405,426,0.9507042253521126,2016-05-09,3915,2.63000011444092,2181,0,0,231,783,231,0.22781065088757396,0.557088122605364,0.0,0.9253888737881236,0.025315351563989008
4445114986,2016-05-11,1,499,530,0.9415094339622642,2016-05-10,9105,6.1100001335144,2499,34,22,232,622,288,0.31648351648351647,0.2744645799011532,0.11805555555555555,0.9253888737881236,0.01612056017414054
4445114986,2016-05-12,1,483,501,0.9640718562874252,2016-05-11,768,0.519999980926514,1212,0,0,58,380,58,0.1324200913242009,1.578125,0.0,0.9253888737881236,0.03868298249930158
4558609924,2016-04-21,1,126,137,0.9197080291970804,2016-04-20,13743,9.07999992370605,2486,6,21,432,844,459,0.3522640061396777,0.18089209051880958,0.013071895424836602,0.9071276554333298,0.01258037376375054
4558609924,2016-04-26,1,103,121,0.8512396694214877,2016-04-25,9148,6.05000019073486,2223,12,41,283,1062,336,0.24034334763948498,0.2430039352864014,0.03571428571428571,0.9071276554333298,-0.055887986011842195
4558609924,2016-04-29,1,171,179,0.9553072625698324,2016-04-28,7833,5.17999982833862,1918,15,29,197,1096,241,0.18025430067314885,0.2448614834673816,0.06224066390041494,0.9071276554333298,0.0481796071365026
4558609924,2016-05-01,1,115,129,0.8914728682170543,2016-04-30,3428,2.26999998092651,1692,0,0,190,1121,190,0.14492753623188406,0.4935822637106184,0.0,0.9071276554333298,-0.015654787216275556
4558609924,2016-05-08,1,123,134,0.917910447761194,2016-05-07,6543,4.32999992370605,2666,66,35,238,1019,339,0.2496318114874816,0.4074583524377197,0.19469026548672566,0.9071276554333298,0.010782792327864166
4702921684,2016-04-12,1,425,439,0.9681093394077448,2016-04-11,7213,5.88000011444092,2947,0,0,263,718,263,0.26809378185524974,0.40856786357964786,0.0,0.9526552964016922,0.015454043006052576
4702921684,2016-04-13,2,400,430,0.9302325581395348,2016-04-12,6877,5.57999992370605,2898,0,0,258,777,258,0.2492753623188406,0.4214046822742475,0.0,0.9526552964016922,-0.02242273826215746
4702921684,2016-04-14,1,384,415,0.9253012048192772,2016-04-13,7860,6.36999988555908,2984,0,0,271,772,271,0.2598274209012464,0.3796437659033079,0.0,0.9526552964016922,-0.027354091582414974
4702921684,2016-04-15,1,253,257,0.9844357976653696,2016-04-14,6506,5.28000020980835,2896,1,8,256,944,265,0.21918941273779982,0.44512757454657237,0.0037735849056603774,0.9526552964016922,0.031780501263677374
4702921684,2016-04-16,2,382,406,0.9408866995073892,2016-04-15,11140,9.02999973297119,3328,3,24,335,556,362,0.39433551198257083,0.2987432675044883,0.008287292817679558,0.9526552964016922,-0.011768596894302985
4702921684,2016-04-17,1,591,612,0.965686274509804,2016-04-16,12692,10.289999961853,3394,12,66,302,437,380,0.46511627906976744,0.26741254333438386,0.031578947368421054,0.9526552964016922,0.013030978108111824
4702921684,2016-04-18,1,293,312,0.939102564102564,2016-04-17,9105,7.38000011444092,3013,22,30,191,890,243,0.2144748455428067,0.33091707852828117,0.09053497942386832,0.9526552964016922,-0.013552732299128234
4702921684,2016-04-19,1,457,487,0.9383983572895276,2016-04-18,6708,5.44000005722046,2812,10,8,179,757,197,0.20649895178197064,0.419200954084675,0.050761421319796954,0.9526552964016922,-0.014256939112164635
4702921684,2016-04-20,1,454,468,0.97008547008547,2016-04-19,8793,7.13000011444092,3061,2,29,260,717,291,0.28869047619047616,0.3481178209939725,0.006872852233676976,0.9526552964016922,0.01743017368377775
4702921684,2016-04-21,1,425,434,0.97926267281106,2016-04-20,6530,5.30000019073486,2729,4,41,144,901,189,0.17339449541284405,0.4179173047473201,0.021164021164021163,0.9526552964016922,0.026607376409367833
4702921684,2016-04-23,1,465,475,0.9789473684210528,2016-04-22,15126,12.2700004577637,3691,9,66,408,469,483,0.5073529411764706,0.24401692450085946,0.018633540372670808,0.9526552964016922,0.02629207201936057
4702921684,2016-04-24,1,480,506,0.9486166007905138,2016-04-23,15050,12.2200002670288,3538,15,95,281,542,391,0.4190782422293676,0.23508305647840533,0.03836317135549872,0.9526552964016922,-0.004038695611178422
4702921684,2016-04-25,1,370,380,0.9736842105263158,2016-04-24,9167,7.42999982833862,3064,6,15,270,730,291,0.2850146914789422,0.3342423911857751,0.020618556701030927,0.9526552964016922,0.0210289141246236
4702921684,2016-04-26,1,421,429,0.9813519813519812,2016-04-25,6108,4.94999980926514,2784,1,8,216,765,225,0.22727272727272727,0.45579567779960706,0.0044444444444444444,0.9526552964016922,0.028696684950288986
4702921684,2016-04-27,1,432,449,0.9621380846325168,2016-04-26,7047,5.71999979019165,2908,1,16,238,733,255,0.25809716599190285,0.4126578685965659,0.00392156862745098,0.9526552964016922,0.009482788230824601
4702921684,2016-04-28,1,442,461,0.9587852494577006,2016-04-27,9023,7.32000017166138,3033,14,9,232,738,255,0.256797583081571,0.3361409730688241,0.054901960784313725,0.9526552964016922,0.006129953056008386
4702921684,2016-04-29,1,433,447,0.9686800894854586,2016-04-28,9930,8.05000019073486,3165,12,19,267,692,298,0.301010101010101,0.3187311178247734,0.040268456375838924,0.9526552964016922,0.016024793083766364
4702921684,2016-04-30,1,479,501,0.9560878243512974,2016-04-29,10144,8.22999954223633,3115,4,36,263,728,303,0.2938894277400582,0.3070780757097792,0.013201320132013201,0.9526552964016922,0.0034325279496051353
4702921684,2016-05-03,1,327,373,0.8766756032171582,2016-05-02,9454,7.67000007629395,3145,0,0,313,729,313,0.30038387715930903,0.3326634228897821,0.0,0.9526552964016922,-0.07597969318453401
4702921684,2016-05-04,1,412,434,0.9493087557603688,2016-05-03,8161,6.61999988555908,3004,4,15,251,757,270,0.2629016553067186,0.36809214557039577,0.014814814814814815,0.9526552964016922,-0.0033465406413234478
4702921684,2016-05-05,1,414,428,0.9672897196261684,2016-05-04,8614,6.98999977111816,3006,8,5,241,745,254,0.25425425425425424,0.3489667982354307,0.031496062992125984,0.9526552964016922,0.014634423224476167
4702921684,2016-05-06,1,404,449,0.8997772828507795,2016-05-05,6943,5.63000011444092,2859,1,16,207,682,224,0.24724061810154527,0.41178165058332133,0.004464285714285714,0.9526552964016922,-0.052878013550912706
4702921684,2016-05-07,1,520,543,0.9576427255985268,2016-05-06,14370,11.6499996185303,3683,5,46,439,577,490,0.4592314901593252,0.25629784272790535,0.01020408163265306,0.9526552964016922,0.004987429196834592
4702921684,2016-05-07,1,520,543,0.9576427255985268,2016-05-06,14370,11.6499996185303,3683,5,46,439,577,490,0.4592314901593252,0.25629784272790535,0.01020408163265306,0.9526552964016922,0.004987429196834592
4702921684,2016-05-09,1,435,458,0.9497816593886464,2016-05-08,8232,6.67999982833862,2990,0,12,253,746,265,0.26211671612265086,0.3632167152575316,0.0,0.9526552964016922,-0.002873637013045771
4702921684,2016-05-10,1,416,431,0.965197215777262,2016-05-09,10613,8.60999965667725,3172,1,37,262,701,300,0.2997002997002997,0.29887873362856876,0.0033333333333333335,0.9526552964016922,0.01254191937556981
4702921684,2016-05-11,1,354,366,0.9672131147540984,2016-05-10,9810,7.96000003814697,3069,10,41,235,784,286,0.2672897196261682,0.3128440366972477,0.03496503496503497,0.9526552964016922,0.014557818352406215
4702921684,2016-05-12,1,404,442,0.9140271493212668,2016-05-11,2752,2.23000001907349,1240,0,0,68,241,68,0.22006472491909385,0.45058139534883723,0.0,0.9526552964016922,-0.03862814708042539
5553957443,2016-04-12,1,441,464,0.9504310344827588,2016-04-11,11596,7.57000017166138,2026,19,13,277,767,309,0.2871747211895911,0.17471541911003793,0.061488673139158574,0.9152072640377418,0.03522377044501701
5553957443,2016-04-13,2,455,488,0.9323770491803278,2016-04-12,4832,3.16000008583069,1718,0,0,226,647,226,0.2588774341351661,0.35554635761589404,0.0,0.9152072640377418,0.017169785142586047
5553957443,2016-04-14,1,357,418,0.854066985645933,2016-04-13,17022,11.1199998855591,2324,61,41,256,693,358,0.340627973358706,0.13652919750910586,0.17039106145251395,0.9152072640377418,-0.0611402783918088
5553957443,2016-04-15,1,377,409,0.921760391198044,2016-04-14,16556,10.8599996566772,2254,58,38,239,689,335,0.3271484375,0.13614399613433195,0.17313432835820897,0.9152072640377418,0.006553127160302208
5553957443,2016-04-16,2,651,686,0.9489795918367347,2016-04-15,5771,3.76999998092651,1831,0,0,288,521,288,0.35599505562422745,0.3172760353491596,0.0,0.9152072640377418,0.033772327798992974
5553957443,2016-04-17,1,350,402,0.8706467661691543,2016-04-16,655,0.430000007152557,1397,0,0,46,943,46,0.046511627906976744,2.132824427480916,0.0,0.9152072640377418,-0.04456049786858751
5553957443,2016-04-18,2,520,541,0.9611829944547134,2016-04-17,3727,2.4300000667572,1683,0,0,206,622,206,0.24879227053140096,0.4515696270458814,0.0,0.9152072640377418,0.04597573041697167
5553957443,2016-04-19,1,357,410,0.8707317073170732,2016-04-18,15482,10.1099996566772,2284,69,28,249,756,346,0.3139745916515426,0.1475261594109288,0.1994219653179191,0.9152072640377418,-0.04447555672066861
5553957443,2016-04-20,1,658,678,0.9705014749262536,2016-04-19,2713,1.76999998092651,1570,0,0,148,598,148,0.19839142091152814,0.5786951713969776,0.0,0.9152072640377418,0.05529421088851183
5553957443,2016-04-21,1,399,431,0.925754060324826,2016-04-20,12346,8.0600004196167,2066,47,42,177,801,266,0.2492970946579194,0.16734164911712296,0.17669172932330826,0.9152072640377418,0.010546796287084215
5553957443,2016-04-22,1,322,353,0.9121813031161472,2016-04-21,11682,7.63000011444092,2105,25,16,270,781,311,0.2847985347985348,0.18019174798835816,0.08038585209003216,0.9152072640377418,-0.0030259609215945726
5553957443,2016-04-23,2,631,725,0.8703448275862069,2016-04-22,4112,2.69000005722046,1776,0,0,272,443,272,0.3804195804195804,0.43190661478599224,0.0,0.9152072640377418,-0.04486243645153487
5553957443,2016-04-24,2,553,640,0.8640625,2016-04-23,1807,1.17999994754791,1507,0,0,104,582,104,0.15160349854227406,0.8339789706696181,0.0,0.9152072640377418,-0.05114476403774182
5553957443,2016-04-25,1,433,468,0.9252136752136751,2016-04-24,10946,7.19000005722046,2033,51,11,201,732,263,0.264321608040201,0.18572994701260734,0.19391634980988592,0.9152072640377418,0.010006411175933372
5553957443,2016-04-26,1,412,453,0.9094922737306844,2016-04-25,11886,7.76000022888184,2093,40,18,238,750,296,0.2829827915869981,0.17608951707891637,0.13513513513513514,0.9152072640377418,-0.005714990307057355
5553957443,2016-04-27,1,347,391,0.887468030690537,2016-04-26,10538,6.88000011444092,1922,16,16,206,745,238,0.24211597151576805,0.18238754981970012,0.06722689075630252,0.9152072640377418,-0.02773923334720474
5553957443,2016-04-28,1,421,457,0.9212253829321664,2016-04-27,11393,7.63000011444092,1999,49,13,165,727,227,0.2379454926624738,0.17545861493899764,0.21585903083700442,0.9152072640377418,0.006018118894424607
5553957443,2016-04-29,1,450,495,0.9090909090909092,2016-04-28,12764,8.32999992370605,2169,46,15,270,709,331,0.31826923076923075,0.16993105609526793,0.13897280966767372,0.9152072640377418,-0.006116354946832603
5553957443,2016-04-30,2,775,843,0.9193357058125742,2016-04-29,1202,0.779999971389771,1463,0,0,84,506,84,0.1423728813559322,1.2171381031613977,0.0,0.9152072640377418,0.004128441774832403
5553957443,2016-05-01,2,622,686,0.9067055393586004,2016-04-30,5164,3.36999988555908,1747,0,0,237,436,237,0.3521545319465082,0.33830364058869095,0.0,0.9152072640377418,-0.008501724679141343
5553957443,2016-05-02,1,409,471,0.8683651804670913,2016-05-01,9769,6.38000011444092,1996,23,9,227,724,259,0.2634791454730417,0.2043197870815846,0.0888030888030888,0.9152072640377418,-0.04684208357065045
5553957443,2016-05-03,1,380,429,0.8857808857808858,2016-05-02,12848,8.39000034332275,2116,26,29,247,812,302,0.2710951526032316,0.16469489414694893,0.08609271523178808,0.9152072640377418,-0.02942637825685601
5553957443,2016-05-04,1,447,470,0.951063829787234,2016-05-03,4249,2.76999998092651,1698,0,0,224,651,224,0.256,0.39962344080960227,0.0,0.9152072640377418,0.03585656574949225
5553957443,2016-05-05,1,419,464,0.9030172413793104,2016-05-04,14331,9.51000022888184,2156,44,29,241,692,314,0.3121272365805169,0.15044309538762124,0.14012738853503184,0.9152072640377418,-0.012190022658431388
5553957443,2016-05-06,1,400,434,0.9216589861751152,2016-05-05,9632,6.28999996185303,1916,21,9,229,761,259,0.25392156862745097,0.1989202657807309,0.08108108108108109,0.9152072640377418,0.006451722137373439
5553957443,2016-05-07,1,442,470,0.9404255319148936,2016-05-06,1868,1.22000002861023,1494,0,0,96,902,96,0.09619238476953908,0.7997858672376874,0.0,0.9152072640377418,0.025218267877151868
5553957443,2016-05-08,1,568,608,0.9342105263157896,2016-05-07,6083,4.0,1762,3,8,210,505,221,0.3044077134986226,0.2896597073812264,0.013574660633484163,0.9152072640377418,0.019003262278047828
5553957443,2016-05-09,1,453,494,0.917004048582996,2016-05-08,11611,7.57999992370605,2272,59,22,251,667,332,0.33233233233233234,0.19567651365084834,0.17771084337349397,0.9152072640377418,0.0017967845452542264
5553957443,2016-05-10,1,418,443,0.9435665914221218,2016-05-09,16358,10.710000038147,2335,61,40,265,707,366,0.34109972041006525,0.14274361168847047,0.16666666666666666,0.9152072640377418,0.028359327384380073
5553957443,2016-05-11,1,463,486,0.9526748971193416,2016-05-10,4926,3.22000002861023,1693,0,0,195,628,195,0.23693803159173754,0.3436865611043443,0.0,0.9152072640377418,0.03746763308159984
5553957443,2016-05-12,1,438,475,0.9221052631578948,2016-05-11,3121,2.03999996185303,741,8,6,48,222,62,0.21830985915492956,0.237423902595322,0.12903225806451613,0.9152072640377418,0.006897999120152987
5577150313,2016-04-12,1,419,438,0.95662100456621,2016-04-11,8135,6.07999992370605,3405,86,16,140,728,242,0.24948453608247423,0.4185617701290719,0.35537190082644626,0.9392114958308437,0.017409508735366286
5577150313,2016-04-13,1,432,458,0.9432314410480348,2016-04-12,5077,3.78999996185303,2551,15,11,144,776,170,0.17970401691331925,0.5024620839078195,0.08823529411764706,0.9392114958308437,0.004019945217191068
5577150313,2016-04-14,1,477,497,0.959758551307847,2016-04-13,8596,6.42000007629395,4022,118,30,176,662,324,0.3286004056795132,0.4678920428106096,0.36419753086419754,0.9392114958308437,0.020547055477003306
5577150313,2016-04-15,1,392,413,0.9491525423728814,2016-04-14,12087,9.07999992370605,4005,115,54,199,695,368,0.34619002822201317,0.3313477289650037,0.3125,0.9392114958308437,0.009941046542037646
5577150313,2016-04-16,1,406,445,0.9123595505617976,2016-04-15,14269,10.6599998474121,4274,184,56,158,472,398,0.4574712643678161,0.2995304506272339,0.4623115577889447,0.9392114958308437,-0.026851945269046107
5577150313,2016-04-17,1,549,583,0.9416809605488852,2016-04-16,12231,9.14000034332275,4552,200,37,159,525,396,0.42996742671009774,0.3721690785708446,0.5050505050505051,0.9392114958308437,0.0024694647180414364
5577150313,2016-04-18,1,527,553,0.952983725135624,2016-04-17,9893,7.3899998664856,3625,114,32,130,623,276,0.30700778642936594,0.36642070150611544,0.41304347826086957,0.9392114958308437,0.013772229304780281
5577150313,2016-04-19,1,449,465,0.9655913978494624,2016-04-18,12574,9.42000007629395,3501,108,23,111,733,242,0.24820512820512822,0.27843168442818517,0.4462809917355372,0.9392114958308437,0.026379902018618617
5577150313,2016-04-20,1,447,480,0.93125,2016-04-19,8330,6.21999979019165,3192,87,16,113,773,216,0.21840242669362994,0.3831932773109244,0.4027777777777778,0.9392114958308437,-0.007961495830843712
5577150313,2016-04-21,1,414,437,0.9473684210526316,2016-04-20,10830,8.09000015258789,4018,110,74,175,670,359,0.3488824101068999,0.37100646352723915,0.3064066852367688,0.9392114958308437,0.008156925221787903
5577150313,2016-04-22,1,338,366,0.9234972677595628,2016-04-21,9172,6.84999990463257,3329,62,30,200,823,292,0.26188340807174887,0.3629524640209333,0.21232876712328766,0.9392114958308437,-0.015714228071280978
5577150313,2016-04-23,1,384,402,0.9552238805970148,2016-04-22,7638,5.71000003814697,3152,24,24,223,627,271,0.30178173719376394,0.41267347473160515,0.08856088560885608,0.9392114958308437,0.01601238476617106
5577150313,2016-04-24,1,543,615,0.8829268292682927,2016-04-23,15764,11.7799997329712,4392,210,65,141,425,416,0.4946492271105826,0.27860948997716317,0.5048076923076923,0.9392114958308437,-0.056284666562551044
5577150313,2016-04-25,1,421,461,0.913232104121475,2016-04-24,6393,4.78000020980835,3374,61,38,214,743,313,0.29640151515151514,0.5277647426873142,0.19488817891373802,0.9392114958308437,-0.025979391709368693
